classification,code,digit_level,country,year,ai_adoption_share,n_firms
nace,M,1,Germany,2024,0.17634521669323744,176887
nace,N,1,Germany,2024,0.17985970381917382,64151
nace,O,1,Germany,2024,0.23921971252566734,974
nace,P,1,Germany,2024,0.16435586366262275,10386
nace,Q,1,Germany,2024,0.09308609075431194,27018
nace,R,1,Germany,2024,0.09595768794862108,10588
nace,S,1,Germany,2024,0.17686428423879363,24205
nace,T,1,Germany,2024,0.10606060606060606,66
nace,U,1,Germany,2024,,8
nace,A,1,Luxembourg,2016,0.06666666666666667,45
nace,B,1,Luxembourg,2016,,8
nace,C,1,Luxembourg,2016,0.02040816326530612,343
nace,D,1,Luxembourg,2016,0.0,32
nace,E,1,Luxembourg,2016,,17
nace,F,1,Luxembourg,2016,0.04524469067405355,1083
nace,G,1,Luxembourg,2016,0.061377245508982034,2005
nace,H,1,Luxembourg,2016,0.07258064516129033,248
nace,I,1,Luxembourg,2016,0.13722627737226278,685
nace,J,1,Luxembourg,2016,0.06095791001451379,689
nace,K,1,Luxembourg,2016,0.018796992481203006,4522
nace,L,1,Luxembourg,2016,0.02455661664392906,733
nace,M,1,Luxembourg,2016,0.03683806600153492,1303
nace,N,1,Luxembourg,2016,0.062135922330097085,515
nace,O,1,Luxembourg,2016,,1
nace,P,1,Luxembourg,2016,0.03418803418803419,117
nace,Q,1,Luxembourg,2016,0.052941176470588235,170
nace,R,1,Luxembourg,2016,0.06481481481481481,108
nace,S,1,Luxembourg,2016,0.2247191011235955,267
nace,A,1,Luxembourg,2017,0.05660377358490566,53
nace,B,1,Luxembourg,2017,,14
nace,C,1,Luxembourg,2017,0.0234192037470726,427
nace,D,1,Luxembourg,2017,0.0,42
nace,E,1,Luxembourg,2017,,24
nace,F,1,Luxembourg,2017,0.036929761042722664,1381
nace,G,1,Luxembourg,2017,0.053784860557768925,2511
nace,H,1,Luxembourg,2017,0.060126582278481014,316
nace,I,1,Luxembourg,2017,0.10946408209806158,877
nace,J,1,Luxembourg,2017,0.11085714285714286,875
nace,K,1,Luxembourg,2017,0.06331835059605237,5117
nace,L,1,Luxembourg,2017,0.026376146788990827,872
nace,M,1,Luxembourg,2017,0.040863981319322826,1713
nace,N,1,Luxembourg,2017,0.06259541984732825,655
nace,O,1,Luxembourg,2017,,1
nace,P,1,Luxembourg,2017,0.04938271604938271,162
nace,Q,1,Luxembourg,2017,0.03557312252964427,253
nace,R,1,Luxembourg,2017,0.06993006993006994,143
nace,S,1,Luxembourg,2017,0.15681233933161953,389
nace,A,1,Luxembourg,2018,0.058823529411764705,68
nace,B,1,Luxembourg,2018,,14
nace,C,1,Luxembourg,2018,0.029288702928870293,479
nace,D,1,Luxembourg,2018,0.0,59
nace,E,1,Luxembourg,2018,,28
nace,F,1,Luxembourg,2018,0.033816425120772944,1657
nace,G,1,Luxembourg,2018,0.054901960784313725,2806
nace,H,1,Luxembourg,2018,0.06666666666666667,360
nace,I,1,Luxembourg,2018,0.09273422562141491,1046
nace,J,1,Luxembourg,2018,0.160081053698075,987
nace,K,1,Luxembourg,2018,0.0889487870619946,5565
nace,L,1,Luxembourg,2018,0.025380710659898477,985
nace,M,1,Luxembourg,2018,0.050049554013875126,2018
nace,N,1,Luxembourg,2018,0.0649867374005305,754
nace,O,1,Luxembourg,2018,,1
nace,P,1,Luxembourg,2018,0.05202312138728324,173
nace,Q,1,Luxembourg,2018,0.045454545454545456,286
nace,R,1,Luxembourg,2018,0.06547619047619048,168
nace,S,1,Luxembourg,2018,0.13646532438478748,447
nace,A,1,Luxembourg,2019,0.056338028169014086,71
nace,B,1,Luxembourg,2019,,13
nace,C,1,Luxembourg,2019,0.036,501
nace,D,1,Luxembourg,2019,0.0,63
nace,E,1,Luxembourg,2019,0.0,34
nace,F,1,Luxembourg,2019,0.03234220135628586,1918
nace,G,1,Luxembourg,2019,0.05811296114920013,3063
nace,H,1,Luxembourg,2019,0.07518796992481203,399
nace,I,1,Luxembourg,2019,0.08792111750205424,1217
nace,J,1,Luxembourg,2019,0.19593345656192238,1082
nace,K,1,Luxembourg,2019,0.1152390780873753,5814
nace,L,1,Luxembourg,2019,0.027726432532347505,1082
nace,M,1,Luxembourg,2019,0.06348511383537653,2284
nace,N,1,Luxembourg,2019,0.07478890229191798,829
nace,O,1,Luxembourg,2019,,1
nace,P,1,Luxembourg,2019,0.04854368932038835,206
nace,Q,1,Luxembourg,2019,0.03987730061349693,326
nace,R,1,Luxembourg,2019,0.08064516129032258,186
nace,S,1,Luxembourg,2019,0.14661654135338345,532
nace,A,1,Luxembourg,2020,0.05405405405405406,74
nace,B,1,Luxembourg,2020,,13
nace,C,1,Luxembourg,2020,0.04222648752399232,522
nace,D,1,Luxembourg,2020,0.030303030303030304,66
nace,E,1,Luxembourg,2020,0.05714285714285714,35
nace,F,1,Luxembourg,2020,0.03694581280788178,2031
nace,G,1,Luxembourg,2020,0.06440355329949239,3152
nace,H,1,Luxembourg,2020,0.08571428571428572,420
nace,I,1,Luxembourg,2020,0.08657664813343924,1259
nace,J,1,Luxembourg,2020,0.23097112860892388,1143
nace,K,1,Luxembourg,2020,0.23154752031846076,6029
nace,L,1,Luxembourg,2020,0.033480176211453744,1135
nace,M,1,Luxembourg,2020,0.08077080770807708,2439
nace,N,1,Luxembourg,2020,0.08401400233372229,857
nace,O,1,Luxembourg,2020,,1
nace,P,1,Luxembourg,2020,0.06060606060606061,231
nace,Q,1,Luxembourg,2020,0.04,350
nace,R,1,Luxembourg,2020,0.075,200
nace,S,1,Luxembourg,2020,0.13541666666666666,576
nace,A,1,Luxembourg,2021,0.06578947368421052,76
nace,B,1,Luxembourg,2021,,12
nace,C,1,Luxembourg,2021,0.04364326375711575,527
nace,D,1,Luxembourg,2021,0.029411764705882353,68
nace,E,1,Luxembourg,2021,0.05263157894736842,38
nace,F,1,Luxembourg,2021,0.038778477944740666,2064
nace,G,1,Luxembourg,2021,0.07063668039277796,3157
nace,H,1,Luxembourg,2021,0.09280742459396751,431
nace,I,1,Luxembourg,2021,0.08865814696485623,1252
nace,J,1,Luxembourg,2021,0.27506654835847383,1127
nace,K,1,Luxembourg,2021,0.318769432171494,6111
nace,L,1,Luxembourg,2021,0.04017467248908297,1145
nace,M,1,Luxembourg,2021,0.09706362153344208,2452
nace,N,1,Luxembourg,2021,0.09731543624161074,894
nace,O,1,Luxembourg,2021,,1
nace,P,1,Luxembourg,2021,0.053061224489795916,245
nace,Q,1,Luxembourg,2021,0.04132231404958678,363
nace,R,1,Luxembourg,2021,0.07537688442211055,199
nace,S,1,Luxembourg,2021,0.1373913043478261,575
nace,A,1,Luxembourg,2022,0.09722222222222222,72
nace,B,1,Luxembourg,2022,,12
nace,C,1,Luxembourg,2022,0.05697445972495088,509
nace,D,1,Luxembourg,2022,0.04477611940298507,67
nace,E,1,Luxembourg,2022,0.0,36
nace,F,1,Luxembourg,2022,0.044489383215369056,1979
nace,G,1,Luxembourg,2022,0.0811965811965812,3042
nace,H,1,Luxembourg,2022,0.10098522167487685,406
nace,I,1,Luxembourg,2022,0.09800520381613183,1153
nace,J,1,Luxembourg,2022,0.31307550644567217,1086
nace,K,1,Luxembourg,2022,0.34786225253701547,6011
nace,L,1,Luxembourg,2022,0.04963898916967509,1108
nace,M,1,Luxembourg,2022,0.11235955056179775,2403
nace,N,1,Luxembourg,2022,0.12103407755581669,851
nace,P,1,Luxembourg,2022,0.0653061224489796,245
nace,Q,1,Luxembourg,2022,0.04261363636363636,352
nace,R,1,Luxembourg,2022,0.0851063829787234,188
nace,S,1,Luxembourg,2022,0.14925373134328357,536
nace,A,1,Luxembourg,2023,0.1044776119402985,67
nace,B,1,Luxembourg,2023,,12
nace,C,1,Luxembourg,2023,0.0668103448275862,464
nace,D,1,Luxembourg,2023,0.046153846153846156,65
nace,E,1,Luxembourg,2023,0.030303030303030304,33
nace,F,1,Luxembourg,2023,0.05414551607445008,1774
nace,G,1,Luxembourg,2023,0.09532309889325241,2801
nace,H,1,Luxembourg,2023,0.1226158038147139,367
nace,I,1,Luxembourg,2023,0.11026615969581749,1052
nace,J,1,Luxembourg,2023,0.3611650485436893,1030
nace,K,1,Luxembourg,2023,0.38523442967109867,5716
nace,L,1,Luxembourg,2023,0.05859750240153699,1041
nace,M,1,Luxembourg,2023,0.13111888111888112,2288
nace,N,1,Luxembourg,2023,0.1445012787723785,783
nace,P,1,Luxembourg,2023,0.0782608695652174,230
nace,Q,1,Luxembourg,2023,0.046875,320
nace,R,1,Luxembourg,2023,0.08379888268156424,179
nace,S,1,Luxembourg,2023,0.18444444444444444,450
nace,A,1,Luxembourg,2024,0.1206896551724138,58
nace,B,1,Luxembourg,2024,,9
nace,C,1,Luxembourg,2024,0.08139534883720931,430
nace,D,1,Luxembourg,2024,0.08196721311475409,61
nace,E,1,Luxembourg,2024,,29
nace,F,1,Luxembourg,2024,0.06834975369458128,1625
nace,G,1,Luxembourg,2024,0.11014948859166011,2542
nace,H,1,Luxembourg,2024,0.13313609467455623,338
nace,I,1,Luxembourg,2024,0.12407211028632026,943
nace,J,1,Luxembourg,2024,0.41455696202531644,948
nace,K,1,Luxembourg,2024,0.4332355099046222,5452
nace,L,1,Luxembourg,2024,0.06932773109243698,952
nace,M,1,Luxembourg,2024,0.15882917466410748,2084
nace,N,1,Luxembourg,2024,0.1644021739130435,736
nace,O,1,Luxembourg,2024,,1
nace,P,1,Luxembourg,2024,0.1,220
nace,Q,1,Luxembourg,2024,0.05460750853242321,293
nace,R,1,Luxembourg,2024,0.11042944785276074,163
nace,S,1,Luxembourg,2024,0.20192307692307693,416
nace,A,1,Pooled,2016,0.004406142681267414,46301
nace,B,1,Pooled,2016,0.004862236628849271,1851
nace,C,1,Pooled,2016,0.008096839815504844,148951
nace,D,1,Pooled,2016,0.010239336641748854,15919
nace,E,1,Pooled,2016,0.0044131843883602265,7251
nace,F,1,Pooled,2016,0.006808409657206462,177007
nace,G,1,Pooled,2016,0.008314584164233588,328490
nace,H,1,Pooled,2016,0.009586313693680407,40684
nace,I,1,Pooled,2016,0.007822376067940985,117870
nace,J,1,Pooled,2016,0.03953922081466488,87941
nace,K,1,Pooled,2016,0.0141371893941326,117640
nace,L,1,Pooled,2016,0.007806024886105709,369230
nace,M,1,Pooled,2016,0.01229301191510082,275211
nace,N,1,Pooled,2016,0.01646128295238707,109120
nace,O,1,Pooled,2016,0.002854230377166157,4906
nace,P,1,Pooled,2016,0.008792721156051685,26159
nace,Q,1,Pooled,2016,0.005059863169897378,42096
nace,R,1,Pooled,2016,0.005411123316652427,24580
nace,S,1,Pooled,2016,0.011094548953753844,53004
nace,T,1,Pooled,2016,0.0,44
nace,U,1,Pooled,2016,0.007905138339920948,253
nace,A,1,Pooled,2017,0.007469302299262501,53018
nace,B,1,Pooled,2017,0.007611798287345386,2102
nace,C,1,Pooled,2017,0.016385695889990195,169298
nace,D,1,Pooled,2017,0.01679337342562124,17626
nace,E,1,Pooled,2017,0.01056081573197378,8238
nace,F,1,Pooled,2017,0.012739010690700176,202619
nace,G,1,Pooled,2017,0.014457389527155464,370908
nace,H,1,Pooled,2017,0.019513562464961835,46379
nace,I,1,Pooled,2017,0.012392733589924071,133549
nace,J,1,Pooled,2017,0.07781247194261828,100245
nace,K,1,Pooled,2017,0.03370701293973089,131850
nace,L,1,Pooled,2017,0.018282564605187825,412219
nace,M,1,Pooled,2017,0.02596802807974188,313980
nace,N,1,Pooled,2017,0.026089204077346818,123934
nace,O,1,Pooled,2017,0.007131102578167855,5469
nace,P,1,Pooled,2017,0.01665596810703064,29600
nace,Q,1,Pooled,2017,0.010686116529556441,47164
nace,R,1,Pooled,2017,0.012326989619377162,27744
nace,S,1,Pooled,2017,0.019965377957299482,60659
nace,T,1,Pooled,2017,0.0,58
nace,U,1,Pooled,2017,0.025925925925925925,270
nace,A,1,Pooled,2018,0.01070358470813328,55411
nace,B,1,Pooled,2018,0.01456531634046427,2198
nace,C,1,Pooled,2018,0.024862589694506946,178746
nace,D,1,Pooled,2018,0.02857142857142857,18526
nace,E,1,Pooled,2018,0.016069788797061526,8717
nace,F,1,Pooled,2018,0.019515925731847215,211916
nace,G,1,Pooled,2018,0.022387790631792567,388452
nace,H,1,Pooled,2018,0.03191183122918123,48657
nace,I,1,Pooled,2018,0.01720471268767811,141096
nace,J,1,Pooled,2018,0.11691038690784455,106258
nace,K,1,Pooled,2018,0.05330984142965014,139099
nace,L,1,Pooled,2018,0.028517097055873776,431818
nace,M,1,Pooled,2018,0.04176095207308166,334253
nace,N,1,Pooled,2018,0.03960623411617012,130820
nace,O,1,Pooled,2018,0.013302993173464029,5714
nace,P,1,Pooled,2018,0.02766238670694864,31790
nace,Q,1,Pooled,2018,0.01478093592964824,50961
nace,R,1,Pooled,2018,0.0178208429326467,29521
nace,S,1,Pooled,2018,0.03236936202245781,63790
nace,T,1,Pooled,2018,0.04054054054054054,74
nace,U,1,Pooled,2018,0.03169014084507042,284
nace,A,1,Pooled,2019,0.014374891624761575,57675
nace,B,1,Pooled,2019,0.024814976055724858,2298
nace,C,1,Pooled,2019,0.035186815204419415,185234
nace,D,1,Pooled,2019,0.04343048506095966,19116
nace,E,1,Pooled,2019,0.022973271482217804,9058
nace,F,1,Pooled,2019,0.02622113934331129,224193
nace,G,1,Pooled,2019,0.032311005236799833,402293
nace,H,1,Pooled,2019,0.04351092221014135,50607
nace,I,1,Pooled,2019,0.02203619352455989,146240
nace,J,1,Pooled,2019,0.15888754093276536,109708
nace,K,1,Pooled,2019,0.07498490306728026,144111
nace,L,1,Pooled,2019,0.03860123906868556,447182
nace,M,1,Pooled,2019,0.06211032275457001,348864
nace,N,1,Pooled,2019,0.055055775458798126,136233
nace,O,1,Pooled,2019,0.026638989794153262,5781
nace,P,1,Pooled,2019,0.039503890760561704,33548
nace,Q,1,Pooled,2019,0.021258238026178107,54487
nace,R,1,Pooled,2019,0.024176753872185344,30743
nace,S,1,Pooled,2019,0.046151998318469806,66643
nace,T,1,Pooled,2019,0.06172839506172839,81
nace,U,1,Pooled,2019,0.21908127208480566,283
nace,A,1,Pooled,2020,0.01734727045660616,58455
nace,B,1,Pooled,2020,0.03282937365010799,2315
nace,C,1,Pooled,2020,0.045426609304438446,187125
nace,D,1,Pooled,2020,0.06117937381111511,19452
nace,E,1,Pooled,2020,0.027717391304347826,9200
nace,F,1,Pooled,2020,0.032552968064735316,226672
nace,G,1,Pooled,2020,0.04078712778636932,406112
nace,H,1,Pooled,2020,0.055596839799749685,51139
nace,I,1,Pooled,2020,0.02541826244708728,148834
nace,J,1,Pooled,2020,0.19841844904239236,111801
nace,K,1,Pooled,2020,0.09731463472890435,146547
nace,L,1,Pooled,2020,0.04805609709248028,452956
nace,M,1,Pooled,2020,0.07904834996162702,355744
nace,N,1,Pooled,2020,0.06694065902372197,138699
nace,O,1,Pooled,2020,0.0357692965942153,5843
nace,P,1,Pooled,2020,0.050823502264270674,34670
nace,Q,1,Pooled,2020,0.028467918094798345,56312
nace,R,1,Pooled,2020,0.029491718295612594,31637
nace,S,1,Pooled,2020,0.05606995884773663,68048
nace,T,1,Pooled,2020,0.05813953488372093,86
nace,U,1,Pooled,2020,0.24555160142348753,281
nace,A,1,Pooled,2021,0.02049646612652991,58011
nace,B,1,Pooled,2021,0.05083297736010252,2341
nace,C,1,Pooled,2021,0.05588174013388111,187192
nace,D,1,Pooled,2021,0.07905939590512873,19734
nace,E,1,Pooled,2021,0.034248788368336024,9287
nace,F,1,Pooled,2021,0.03830379634949397,226297
nace,G,1,Pooled,2021,0.053065101403245794,404301
nace,H,1,Pooled,2021,0.06519609763742507,51050
nace,I,1,Pooled,2021,0.02927894531092029,148373
nace,J,1,Pooled,2021,0.2311809346292105,112683
nace,K,1,Pooled,2021,0.11976665309998644,147427
nace,L,1,Pooled,2021,0.05613642433512781,453066
nace,M,1,Pooled,2021,0.09476284860835822,358237
nace,N,1,Pooled,2021,0.08034224752085348,139679
nace,O,1,Pooled,2021,0.047741273100616016,5845
nace,P,1,Pooled,2021,0.06143772241992883,35127
nace,Q,1,Pooled,2021,0.03800599177872222,57422
nace,R,1,Pooled,2021,0.036177344886471445,31625
nace,S,1,Pooled,2021,0.06743577371291544,68395
nace,T,1,Pooled,2021,0.07865168539325842,89
nace,U,1,Pooled,2021,0.25177304964539005,282
nace,A,1,Pooled,2022,0.023524854290292475,56791
nace,B,1,Pooled,2022,0.056252704456945045,2311
nace,C,1,Pooled,2022,0.06740662150765798,183798
nace,D,1,Pooled,2022,0.10937580537085717,19401
nace,E,1,Pooled,2022,0.04292406580237498,9179
nace,F,1,Pooled,2022,0.046262024778056306,221009
nace,G,1,Pooled,2022,0.06269493986160694,394681
nace,H,1,Pooled,2022,0.07755419810755779,50094
nace,I,1,Pooled,2022,0.033771557042195595,145893
nace,J,1,Pooled,2022,0.26456501150047357,110867
nace,K,1,Pooled,2022,0.14008807541457372,145333
nace,L,1,Pooled,2022,0.06417978471946059,447603
nace,M,1,Pooled,2022,0.11142185323958123,352567
nace,N,1,Pooled,2022,0.09524016896746941,137780
nace,O,1,Pooled,2022,0.05830449826989619,5780
nace,P,1,Pooled,2022,0.07209950305920203,34815
nace,Q,1,Pooled,2022,0.04826410851078783,56916
nace,R,1,Pooled,2022,0.0462085308056872,31229
nace,S,1,Pooled,2022,0.0799792454228745,67457
nace,T,1,Pooled,2022,0.07954545454545454,88
nace,U,1,Pooled,2022,0.27598566308243727,279
nace,A,1,Pooled,2023,0.02979994568661175,55236
nace,B,1,Pooled,2023,0.06687333923826395,2258
nace,C,1,Pooled,2023,0.08149042511371932,178072
nace,D,1,Pooled,2023,0.1359407033590916,19023
nace,E,1,Pooled,2023,0.05179193349061903,8901
nace,F,1,Pooled,2023,0.058618208324766836,214016
nace,G,1,Pooled,2023,0.07742295860967531,381324
nace,H,1,Pooled,2023,0.09580653142008906,48504
nace,I,1,Pooled,2023,0.04307557329144644,141334
nace,J,1,Pooled,2023,0.3060238046454449,107375
nace,K,1,Pooled,2023,0.16533752271990756,141948
nace,L,1,Pooled,2023,0.08196078071435456,435807
nace,M,1,Pooled,2023,0.13387788121018832,343652
nace,N,1,Pooled,2023,0.11715493628676908,134355
nace,O,1,Pooled,2023,0.07258207630878438,5635
nace,P,1,Pooled,2023,0.0904119255534974,34012
nace,Q,1,Pooled,2023,0.06152290861826191,55395
nace,R,1,Pooled,2023,0.05858605750295392,30468
nace,S,1,Pooled,2023,0.09626583923085154,65423
nace,T,1,Pooled,2023,0.1,90
nace,U,1,Pooled,2023,0.2977941176470588,272
nace,A,1,Pooled,2024,0.035233934935050004,52194
nace,B,1,Pooled,2024,0.0743529411764706,2125
nace,C,1,Pooled,2024,0.09607805784090774,167978
nace,D,1,Pooled,2024,0.15344230352890237,18476
nace,E,1,Pooled,2024,0.06298932384341636,8430
nace,F,1,Pooled,2024,0.06952997735309309,201354
nace,G,1,Pooled,2024,0.0915231651459269,358707
nace,H,1,Pooled,2024,0.10948537934956148,45723
nace,I,1,Pooled,2024,0.050389327360368066,132151
nace,J,1,Pooled,2024,0.348274289792439,100886
nace,K,1,Pooled,2024,0.19050479432245435,134847
nace,L,1,Pooled,2024,0.09621040024632034,412471
nace,M,1,Pooled,2024,0.1570155184943289,326128
nace,N,1,Pooled,2024,0.1380084831979465,127783
nace,O,1,Pooled,2024,0.09316891759639852,5109
nace,P,1,Pooled,2024,0.11525843392138657,32310
nace,Q,1,Pooled,2024,0.07551448170731707,52480
nace,R,1,Pooled,2024,0.06754162448951098,28649
nace,S,1,Pooled,2024,0.11388440426218921,61940
nace,T,1,Pooled,2024,0.09523809523809523,84
nace,U,1,Pooled,2024,0.32684824902723736,257
nace,01,2,Belgium,2016,0.007291666666666667,2880
nace,02,2,Belgium,2016,0.0,218
nace,03,2,Belgium,2016,0.0,67
nace,05,2,Belgium,2016,,2
nace,06,2,Belgium,2016,,3
nace,07,2,Belgium,2016,,5
nace,08,2,Belgium,2016,0.0,169
nace,09,2,Belgium,2016,0.019230769230769232,52
nace,10,2,Belgium,2016,0.005197505197505198,2886
nace,11,2,Belgium,2016,0.0023752969121140144,421
nace,12,2,Belgium,2016,,15
nace,13,2,Belgium,2016,0.0013297872340425532,752
nace,14,2,Belgium,2016,0.008426966292134831,356
nace,15,2,Belgium,2016,0.0,77
nace,16,2,Belgium,2016,0.0024752475247524753,1212
nace,17,2,Belgium,2016,0.00784313725490196,255
nace,18,2,Belgium,2016,0.007420091324200913,1752
nace,19,2,Belgium,2016,0.018518518518518517,54
nace,20,2,Belgium,2016,0.0012033694344163659,831
nace,21,2,Belgium,2016,0.009174311926605505,327
nace,22,2,Belgium,2016,0.006051437216338881,661
nace,23,2,Belgium,2016,0.0027881040892193307,1076
nace,24,2,Belgium,2016,0.005141388174807198,389
nace,25,2,Belgium,2016,0.0048265460030165915,3315
nace,26,2,Belgium,2016,0.05042016806722689,714
nace,27,2,Belgium,2016,0.007142857142857143,560
nace,28,2,Belgium,2016,0.013590844062947067,1398
nace,29,2,Belgium,2016,0.020642201834862386,436
nace,30,2,Belgium,2016,0.028089887640449437,178
nace,31,2,Belgium,2016,0.0013054830287206266,766
nace,32,2,Belgium,2016,0.010351966873706004,966
nace,33,2,Belgium,2016,0.010999083409715857,1091
nace,35,2,Belgium,2016,0.011214953271028037,535
nace,36,2,Belgium,2016,0.0,85
nace,37,2,Belgium,2016,0.0,174
nace,38,2,Belgium,2016,0.0012422360248447205,805
nace,39,2,Belgium,2016,0.0,70
nace,41,2,Belgium,2016,0.007345379756133392,6809
nace,42,2,Belgium,2016,0.005520504731861199,1268
nace,43,2,Belgium,2016,0.005370929842228936,14895
nace,45,2,Belgium,2016,0.0072846736180545634,7001
nace,46,2,Belgium,2016,0.008228167592125189,19812
nace,47,2,Belgium,2016,0.0070349140177175615,19191
nace,49,2,Belgium,2016,0.005272407732864675,3414
nace,50,2,Belgium,2016,0.0,201
nace,51,2,Belgium,2016,0.0,165
nace,52,2,Belgium,2016,0.011876484560570071,1263
nace,53,2,Belgium,2016,0.011406844106463879,263
nace,55,2,Belgium,2016,0.0024096385542168677,2490
nace,56,2,Belgium,2016,0.009553816444760646,9839
nace,58,2,Belgium,2016,0.03302961275626424,878
nace,59,2,Belgium,2016,0.005357142857142857,1120
